Drama Name,Overall Drama Rating (Out of 10),Actors,Viewship Rate,Genre,Director,Writer,Year,Number of Episodes,Network,Network Type
Crash course in romance,7.8, Roh Yoon-seo,10.73,Romance,Yoo Je-won,Yang Hee-seung,2023,16,TvN,Broadcast
Crash course in romance,7.8, Roh Yoon-seo,10.73, Comedy,Yoo Je-won,Yang Hee-seung,2023,16,TvN,Broadcast
Crash course in romance,7.8, Oh Eui-shik,10.73,Romance,Yoo Je-won,Yang Hee-seung,2023,16,TvN,Broadcast
Crash course in romance,7.8, Oh Eui-shik,10.73, Comedy,Yoo Je-won,Yang Hee-seung,2023,16,TvN,Broadcast
Crash course in romance,7.8, Lee Bong-ryun,10.73,Romance,Yoo Je-won,Yang Hee-seung,2023,16,TvN,Broadcast
Crash course in romance,7.8, Lee Bong-ryun,10.73, Comedy,Yoo Je-won,Yang Hee-seung,2023,16,TvN,Broadcast
Crash course in romance,7.8, Kim Mi-kyung,10.73,Romance,Yoo Je-won,Yang Hee-seung,2023,16,TvN,Broadcast
Crash course in romance,7.8, Kim Mi-kyung,10.73, Comedy,Yoo Je-won,Yang Hee-seung,2023,16,TvN,Broadcast
Island,6.9,Kim Nam-gil,2.022,Fantasy,Bae Jong,Oh Bo-hyun,2022,12,TVING,Streaming
Island,6.9,Kim Nam-gil,2.022, Action ,Bae Jong,Oh Bo-hyun,2022,12,TVING,Streaming
Island,6.9, Lee Da-hee,2.022,Fantasy,Bae Jong,Oh Bo-hyun,2022,12,TVING,Streaming
Island,6.9, Lee Da-hee,2.022, Action ,Bae Jong,Oh Bo-hyun,2022,12,TVING,Streaming
Island,6.9, Cha Eun-woo,2.022,Fantasy,Bae Jong,Oh Bo-hyun,2022,12,TVING,Streaming
Island,6.9, Cha Eun-woo,2.022, Action ,Bae Jong,Oh Bo-hyun,2022,12,TVING,Streaming
Island,6.9, Sung Joon,2.022,Fantasy,Bae Jong,Oh Bo-hyun,2022,12,TVING,Streaming
Island,6.9, Sung Joon,2.022, Action ,Bae Jong,Oh Bo-hyun,2022,12,TVING,Streaming
Kingdom S1,8.3,Ju Ji-hoon,10,Historical,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3,Ju Ji-hoon,10,Historical, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3,Ju Ji-hoon,10, Drama,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3,Ju Ji-hoon,10, Drama, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3,Ju Ji-hoon,10, Horror,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3,Ju Ji-hoon,10, Horror, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3,Ju Ji-hoon,10, Thriller,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3,Ju Ji-hoon,10, Thriller, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Ryu Seung-ryong,10,Historical,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Ryu Seung-ryong,10,Historical, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Ryu Seung-ryong,10, Drama,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Ryu Seung-ryong,10, Drama, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Ryu Seung-ryong,10, Horror,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Ryu Seung-ryong,10, Horror, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Ryu Seung-ryong,10, Thriller,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Ryu Seung-ryong,10, Thriller, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Bae Doo-na,10,Historical,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Bae Doo-na,10,Historical, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Bae Doo-na,10, Drama,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Bae Doo-na,10, Drama, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Bae Doo-na,10, Horror,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Bae Doo-na,10, Horror, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Bae Doo-na,10, Thriller,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Bae Doo-na,10, Thriller, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sang-ho,10,Historical,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sang-ho,10,Historical, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sang-ho,10, Drama,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sang-ho,10, Drama, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sang-ho,10, Horror,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sang-ho,10, Horror, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sang-ho,10, Thriller,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sang-ho,10, Thriller, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sung-kyu,10,Historical,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sung-kyu,10,Historical, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sung-kyu,10, Drama,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sung-kyu,10, Drama, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sung-kyu,10, Horror,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sung-kyu,10, Horror, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sung-kyu,10, Thriller,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Sung-kyu,10, Thriller, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Hye-jun,10,Historical,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Hye-jun,10,Historical, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Hye-jun,10, Drama,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Hye-jun,10, Drama, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Hye-jun,10, Horror,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Hye-jun,10, Horror, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Hye-jun,10, Thriller,Kim Seong-hun,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S1,8.3, Kim Hye-jun,10, Thriller, Park In-je,Kim Eun-hee,2019,6,Netflix,Streaming
Kingdom S2,8.3,Ju Ji-hoon,12,Historical,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3,Ju Ji-hoon,12,Historical, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3,Ju Ji-hoon,12, Drama,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3,Ju Ji-hoon,12, Drama, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3,Ju Ji-hoon,12, Horror,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3,Ju Ji-hoon,12, Horror, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3,Ju Ji-hoon,12, Thriller,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3,Ju Ji-hoon,12, Thriller, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Ryu Seung-ryong,12,Historical,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Ryu Seung-ryong,12,Historical, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Ryu Seung-ryong,12, Drama,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Ryu Seung-ryong,12, Drama, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Ryu Seung-ryong,12, Horror,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Ryu Seung-ryong,12, Horror, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Ryu Seung-ryong,12, Thriller,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Ryu Seung-ryong,12, Thriller, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Bae Doo-na,12,Historical,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Bae Doo-na,12,Historical, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Bae Doo-na,12, Drama,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Bae Doo-na,12, Drama, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Bae Doo-na,12, Horror,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Bae Doo-na,12, Horror, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Bae Doo-na,12, Thriller,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Bae Doo-na,12, Thriller, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sang-ho,12,Historical,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sang-ho,12,Historical, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sang-ho,12, Drama,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sang-ho,12, Drama, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sang-ho,12, Horror,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sang-ho,12, Horror, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sang-ho,12, Thriller,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sang-ho,12, Thriller, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sung-kyu,12,Historical,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sung-kyu,12,Historical, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sung-kyu,12, Drama,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sung-kyu,12, Drama, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sung-kyu,12, Horror,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sung-kyu,12, Horror, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sung-kyu,12, Thriller,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Sung-kyu,12, Thriller, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Hye-jun,12,Historical,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Hye-jun,12,Historical, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Hye-jun,12, Drama,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Hye-jun,12, Drama, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Hye-jun,12, Horror,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Hye-jun,12, Horror, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Hye-jun,12, Thriller,Kim Seong-hun,Kim Eun-hee,2020,6,Netflix,Streaming
Kingdom S2,8.3, Kim Hye-jun,12, Thriller, Park In-je,Kim Eun-hee,2020,6,Netflix,Streaming
Sacred Idol,6.5,Kim Min-kyu,1.832,Fantasy,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5,Kim Min-kyu,1.832,Fantasy, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5,Kim Min-kyu,1.832, Romance,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5,Kim Min-kyu,1.832, Romance, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5,Kim Min-kyu,1.832, Comedy,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5,Kim Min-kyu,1.832, Comedy, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Go Bo-gyeol,1.832,Fantasy,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Go Bo-gyeol,1.832,Fantasy, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Go Bo-gyeol,1.832, Romance,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Go Bo-gyeol,1.832, Romance, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Go Bo-gyeol,1.832, Comedy,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Go Bo-gyeol,1.832, Comedy, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Lee Jang-woo,1.832,Fantasy,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Lee Jang-woo,1.832,Fantasy, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Lee Jang-woo,1.832, Romance,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Lee Jang-woo,1.832, Romance, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Lee Jang-woo,1.832, Comedy,Lee So-yoon,Lee Cheon-geum,2023,12,TvN,Broadcast
Sacred Idol,6.5, Lee Jang-woo,1.832, Comedy, Park So-yeon,Lee Cheon-geum,2023,12,TvN,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1,Fantasy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1,Fantasy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1,Fantasy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1,Fantasy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1, Romance,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1, Romance,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1, Romance, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1, Romance, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1, Comedy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1, Comedy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1, Comedy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6,Kim Jung-hyun,2.1, Comedy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1,Fantasy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1,Fantasy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1,Fantasy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1,Fantasy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1, Romance,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1, Romance,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1, Romance, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1, Romance, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1, Comedy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1, Comedy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1, Comedy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Im Soo-hyang,2.1, Comedy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1,Fantasy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1,Fantasy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1,Fantasy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1,Fantasy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1, Romance,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1, Romance,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1, Romance, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1, Romance, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1, Comedy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1, Comedy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1, Comedy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim Da-som,2.1, Comedy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1,Fantasy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1,Fantasy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1,Fantasy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1,Fantasy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1, Romance,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1, Romance,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1, Romance, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1, Romance, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1, Comedy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1, Comedy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1, Comedy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Ahn Woo-yeon,2.1, Comedy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1,Fantasy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1,Fantasy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1,Fantasy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1,Fantasy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1, Romance,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1, Romance,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1, Romance, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1, Romance, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1, Comedy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1, Comedy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1, Comedy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Kim In-kwon,2.1, Comedy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1,Fantasy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1,Fantasy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1,Fantasy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1,Fantasy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1, Romance,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1, Romance,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1, Romance, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1, Romance, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1, Comedy,Baek Soo-chan,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1, Comedy,Baek Soo-chan, Heo Jun-woo,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1, Comedy, Kim Ji-hoon,Kang Yi-heon,2023,16,MBC,Broadcast
Kokdu,6.6, Cha Chung-hwa,2.1, Comedy, Kim Ji-hoon, Heo Jun-woo,2023,16,MBC,Broadcast
Delivery man,7,Yoon Chan-young,1,Fantasy,Kang Sol,Joo Hyo-jin,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1,Fantasy,Kang Sol, Park Hye-young,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1,Fantasy,Kang Sol, Han Bo-kyung,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1,Fantasy, Park Dae-hee,Joo Hyo-jin,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1,Fantasy, Park Dae-hee, Park Hye-young,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1,Fantasy, Park Dae-hee, Han Bo-kyung,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Romance,Kang Sol,Joo Hyo-jin,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Romance,Kang Sol, Park Hye-young,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Romance,Kang Sol, Han Bo-kyung,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Romance, Park Dae-hee,Joo Hyo-jin,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Romance, Park Dae-hee, Park Hye-young,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Romance, Park Dae-hee, Han Bo-kyung,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Comedy,Kang Sol,Joo Hyo-jin,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Comedy,Kang Sol, Park Hye-young,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Comedy,Kang Sol, Han Bo-kyung,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Comedy, Park Dae-hee,Joo Hyo-jin,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Comedy, Park Dae-hee, Park Hye-young,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Comedy, Park Dae-hee, Han Bo-kyung,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Mystery,Kang Sol,Joo Hyo-jin,2023,12,ENA,Broadcast
Delivery man,7,Yoon Chan-young,1, Mystery,Kang Sol, Park Hye-young,2023,12,ENA,Broadcast
